"mz","time","PeakID","Module_RTclust"
873.14793,474.9,"Peak8219","47_28"
873.41608,516.7,"Peak8220","47_29"
873.4746,460.1,"Peak8221","50_31"
873.83074,38.3,"Peak8226","24_1"
873.943,536.7,"Peak8227","47_31"
873.97717,460.4,"Peak8228","47_27"
874.28966,40.9,"Peak8230","4_1"
874.3385,41.3,"Peak8231","7_1"
874.44597,538.1,"Peak8232","47_31"
874.55834,42.7,"Peak8234","50_1"
874.65119,40.7,"Peak8235","50_1"
874.79781,39.6,"Peak8236","37_1"
874.94448,536.5,"Peak8237","47_31"
875.29663,38.2,"Peak8238","8_1"
875.44831,543.1,"Peak8239","47_32"
875.80077,40,"Peak8241","37_1"
875.83994,409.6,"Peak8242","47_24"
875.94768,536.4,"Peak8243","47_31"
875.98197,455.1,"Peak8244","50_30"
876.14853,543.6,"Peak8245","47_32"
876.16323,320.1,"Peak8246","24_19"
876.28574,43,"Peak8247","27_1"
876.42297,536.1,"Peak8248","47_31"
876.51121,41.8,"Peak8250","45_1"
876.6485,41,"Peak8251","45_1"
876.73187,38.9,"Peak8253","3_1"
876.80054,38.9,"Peak8254","18_1"
876.81525,535.5,"Peak8255","3_40"
876.92318,537.6,"Peak8257","47_31"
876.97715,533.6,"Peak8258","47_30"
877.1489,544.1,"Peak8259","47_32"
877.39926,511.8,"Peak8261","47_29"
877.42381,537.9,"Peak8262","7_51"
877.49747,50.3,"Peak8263","47_2"
877.5122,398.7,"Peak8264","3_26"
877.73324,40.7,"Peak8265","19_1"
877.80202,547.1,"Peak8266","47_32"
877.92487,541.8,"Peak8267","47_32"
878.01334,399,"Peak8268","50_25"
878.28374,42.5,"Peak8270","19_1"
878.46572,464,"Peak8273","47_28"
878.60347,41.6,"Peak8274","3_1"
878.63791,446.5,"Peak8275","3_32"
878.77078,40.4,"Peak8276","36_1"
878.81015,37.2,"Peak8277","18_1"
878.96767,457.8,"Peak8278","47_27"
879.47006,461.4,"Peak8279","47_27"
879.77564,38.4,"Peak8280","40_1"
879.96301,475.8,"Peak8283","47_28"
88.075,540.3,"Peak7","33_40"
88.5085,401.5,"Peak8","15_33"
88.5279,36.5,"Peak9","9_1"
880.28365,40.3,"Peak8284","40_1"
880.50574,43.2,"Peak8286","11_1"
880.5946,42.2,"Peak8287","44_1"
880.73778,39,"Peak8288","19_1"
880.82174,554.9,"Peak8289","47_33"
880.96004,460.6,"Peak8290","47_27"
881.16261,560.8,"Peak8291","47_33"
881.31583,39,"Peak8292","19_1"
881.46414,470,"Peak8293","47_28"
881.4938,555.9,"Peak8294","47_33"
881.74602,38.5,"Peak8295","26_1"
881.82517,553,"Peak8296","47_33"
881.96371,461,"Peak8297","47_27"
882.14189,555.3,"Peak8298","28_47"
882.27555,42.3,"Peak8299","19_1"
882.5925,42,"Peak8301","7_1"
882.67672,39.8,"Peak8302","33_1"
882.74113,40.3,"Peak8303","22_1"
882.78573,38.9,"Peak8304","19_1"
882.81051,555.3,"Peak8305","47_33"
882.86006,38.5,"Peak8306","19_1"
882.96415,464.7,"Peak8307","47_28"
883.14262,554.5,"Peak8308","47_33"
883.55927,363.3,"Peak8311","36_22"
883.79252,40,"Peak8312","49_1"
883.94146,460.3,"Peak8313","19_33"
883.99608,457.9,"Peak8314","45_35"
884.06063,363.5,"Peak8315","36_22"
884.13016,554.5,"Peak8316","47_33"
884.27421,42.1,"Peak8317","27_1"
884.28912,41.2,"Peak8318","33_1"
884.45308,42.3,"Peak8319","40_1"
884.49781,465.4,"Peak8320","40_32"
884.56242,362.9,"Peak8321","40_22"
884.67675,41.4,"Peak8322","40_1"
884.82591,37.3,"Peak8323","13_1"
884.98505,539.5,"Peak8326","47_31"
884.99997,458.2,"Peak8327","2_37"
885.06464,364.9,"Peak8328","19_25"
885.16911,464.4,"Peak8329","47_28"
885.4926,511.1,"Peak8330","47_29"
885.79137,40,"Peak8331","45_1"
885.83122,37.4,"Peak8332","19_1"
885.8362,470.8,"Peak8333","47_28"
885.99063,533.4,"Peak8334","47_30"
886.17002,470.7,"Peak8335","47_28"
886.29463,39.6,"Peak8336","38_1"
886.49406,517.7,"Peak8337","19_39"
886.519,275.2,"Peak8338","47_13"
886.6786,40.5,"Peak8340","8_1"
886.75841,38.8,"Peak8341","29_1"
886.99293,532.8,"Peak8343","47_30"
887.15765,473.3,"Peak8344","19_34"
887.44727,446.5,"Peak8345","47_26"
887.49722,536.7,"Peak8346","47_31"
887.5222,275.3,"Peak8347","47_13"
887.6321,546.9,"Peak8348","27_35"
887.75702,38.9,"Peak8349","44_1"
887.82199,469.7,"Peak8351","47_28"
887.97194,536.5,"Peak8352","47_31"
888.13694,557.8,"Peak8353","47_33"
888.47206,536.5,"Peak8356","47_31"
888.53711,42.9,"Peak8357","50_1"
888.62719,41.2,"Peak8359","19_1"
888.80237,39.5,"Peak8361","50_1"
888.97261,536.1,"Peak8363","47_31"
889.30319,39.4,"Peak8364","24_1"
889.47357,534.6,"Peak8365","47_31"
889.80695,39.2,"Peak8366","19_1"
889.97496,542,"Peak8368","47_32"
89.00774,373.2,"Peak10","4_22"
89.05907,260,"Peak11","3_16"
89.46394,184.7,"Peak12","15_12"
89.50613,391.9,"Peak13","15_33"
890.31113,40.4,"Peak8370","47_1"
890.532,41.6,"Peak8372","36_1"
890.62238,42.7,"Peak8373","47_1"
890.77304,38.8,"Peak8374","19_1"
890.82327,538.9,"Peak8375","47_31"
890.84336,319.8,"Peak8376","10_19"
890.94886,535.2,"Peak8377","47_31"
891.15992,542.4,"Peak8379","3_40"
891.40122,446.5,"Peak8380","47_26"
891.4515,535.8,"Peak8381","47_31"
891.49173,539.7,"Peak8382","47_31"
891.77341,39.4,"Peak8383","47_1"
891.82373,532.4,"Peak8384","47_30"
891.94953,531.8,"Peak8385","47_30"
892.26164,44.2,"Peak8387","27_1"
892.40265,452.2,"Peak8388","19_33"
892.47316,532.8,"Peak8389","47_30"
892.50842,457.8,"Peak8390","47_27"
892.6243,41.2,"Peak8391","33_1"
892.70995,40.9,"Peak8392","7_1"
892.77043,36.9,"Peak8393","22_1"
892.81075,541.8,"Peak8394","47_32"
892.82083,39.6,"Peak8395","11_1"
893.01238,457.8,"Peak8396","47_27"
893.13844,529.8,"Peak8397","19_40"
893.51172,458,"Peak8399","47_27"
893.78426,40.3,"Peak8400","18_1"
893.96603,530.8,"Peak8401","47_30"
894.01148,458,"Peak8402","47_27"
894.25899,41.1,"Peak8404","19_1"
894.2792,39.6,"Peak8405","11_1"
894.48133,44,"Peak8407","19_1"
894.51165,458.1,"Peak8408","47_27"
894.70375,40.5,"Peak8410","37_1"
894.78971,39.4,"Peak8411","37_1"
894.98696,457.9,"Peak8413","47_27"
895.16909,556.7,"Peak8414","47_33"
895.48795,458,"Peak8415","47_27"
895.74621,40.8,"Peak8416","19_1"
895.83231,551,"Peak8417","47_32"
895.95897,537.4,"Peak8418","47_31"
895.98937,458,"Peak8419","47_27"
896.17181,558.5,"Peak8420","47_33"
896.25291,43.2,"Peak8421","19_1"
896.32388,39,"Peak8422","22_1"
896.57742,104.6,"Peak8424","47_4"
896.70423,40.5,"Peak8425","36_1"
896.79048,37.7,"Peak8426","47_1"
896.95794,534.4,"Peak8427","47_31"
897.15083,551,"Peak8428","19_42"
897.46059,528.3,"Peak8429","47_30"
897.48599,556.8,"Peak8430","3_42"
897.50631,441.2,"Peak8431","24_27"
897.57743,104,"Peak8432","47_4"
897.79339,39.4,"Peak8434","50_1"
897.82134,552.3,"Peak8435","47_33"
897.95858,534.9,"Peak8436","45_40"
898.2942,40.7,"Peak8440","17_1"
898.48243,475.1,"Peak8443","19_34"
898.5384,443.9,"Peak8444","3_32"
898.56384,41.4,"Peak8445","7_1"
898.65545,40.9,"Peak8446","45_1"
898.78779,39.7,"Peak8447","4_1"
898.93544,534,"Peak8449","47_30"
899.49582,543.2,"Peak8451","4_40"
899.5264,395.5,"Peak8452","19_27"
899.63344,300.5,"Peak8453","1_34"
899.84249,461.5,"Peak8454","19_33"
899.93939,539.2,"Peak8455","47_31"
90.00781,392.4,"Peak14","15_33"
90.02783,221.9,"Peak15","22_16"
90.09067,187.8,"Peak16","36_8"
90.50633,399.1,"Peak17","15_33"
90.52532,321.6,"Peak18","3_20"
90.97607,39,"Peak19","6_1"
900.03121,390.9,"Peak8456","4_23"
900.17406,468.1,"Peak8457","47_28"
900.50071,516.6,"Peak8459","47_29"
900.65389,41.8,"Peak8461","40_1"
900.8071,38.1,"Peak8462","18_1"
900.84797,458,"Peak8463","47_27"
900.9859,475.7,"Peak8464","47_28"
901.18009,466.2,"Peak8465","47_28"
901.50217,514.7,"Peak8466","47_29"
901.65049,539.7,"Peak8467","4_39"
901.80396,39.4,"Peak8468","18_1"
901.97794,465.3,"Peak8469","3_34"
902.08031,400.5,"Peak8470","15_33"
902.57703,397.3,"Peak8474","4_24"
902.64875,535.5,"Peak8475","4_39"
902.74098,41.1,"Peak8476","18_1"
902.81273,555.4,"Peak8477","47_33"
902.97162,463.5,"Peak8478","36_31"
903.07928,397.8,"Peak8479","15_33"
903.47421,464.2,"Peak8481","19_33"
903.57683,397.5,"Peak8483","15_33"
903.73592,40.4,"Peak8485","19_1"
903.81805,40.2,"Peak8486","49_1"
903.97721,458.1,"Peak8487","47_27"
904.08505,405.5,"Peak8488","45_30"
904.31107,39.1,"Peak8489","32_1"
904.4755,477.6,"Peak8490","19_34"
904.60399,39.7,"Peak8491","24_1"
904.73251,40.8,"Peak8493","19_1"
904.74279,491.7,"Peak8494","47_29"
904.77364,37.2,"Peak8495","19_1"
905.02049,539.4,"Peak8496","47_31"
905.16453,537.7,"Peak8497","47_31"
905.27773,38.6,"Peak8499","22_1"
905.45272,495.9,"Peak8500","47_29"
905.49905,536,"Peak8501","47_31"
905.57112,363.4,"Peak8502","45_26"
905.78224,39.6,"Peak8503","4_1"
905.83375,537.1,"Peak8504","47_31"
906.07072,364.2,"Peak8505","26_21"
906.16863,537.4,"Peak8506","47_31"
906.28202,40.6,"Peak8507","27_1"
906.42121,523.5,"Peak8508","4_37"
906.4573,509,"Peak8509","47_29"
906.49855,532.8,"Peak8510","3_39"
906.5759,361.8,"Peak8511","19_25"
906.59653,40.7,"Peak8512","30_1"
906.82349,37.9,"Peak8514","47_1"
906.82865,499.1,"Peak8515","19_36"
906.99892,544.9,"Peak8516","40_39"
907.02473,458.5,"Peak8517","45_35"
907.08666,429.3,"Peak8519","19_30"
907.1486,521.6,"Peak8520","47_30"
907.32413,39.8,"Peak8521","34_1"
907.37577,447.3,"Peak8522","47_26"
907.50487,531.6,"Peak8523","47_30"
907.57719,382.6,"Peak8524","20_24"
907.75284,41.5,"Peak8525","45_1"
907.82519,37.3,"Peak8526","19_1"
908.00608,531.2,"Peak8527","47_30"
908.15084,519.5,"Peak8529","47_29"
908.37838,447.5,"Peak8530","47_26"
908.5077,532.3,"Peak8532","47_30"
908.58014,382.6,"Peak8533","3_25"
908.59566,41.5,"Peak8534","19_1"
908.68363,41.5,"Peak8535","2_1"
908.82337,37.9,"Peak8536","19_1"
909.00974,534.6,"Peak8537","47_31"
909.37229,446.9,"Peak8538","47_26"
909.50701,524.8,"Peak8539","47_30"
909.79209,38.9,"Peak8540","17_1"
909.84394,554.1,"Peak8541","47_33"
909.98395,533,"Peak8542","47_30"
91.00795,407.5,"Peak20","22_30"
91.02295,37.2,"Peak21","3_1"
91.04421,34.9,"Peak22","36_1"
91.50405,407.9,"Peak23","15_34"
910.17586,550.5,"Peak8543","47_32"
910.29519,38.3,"Peak8544","19_1"
910.48721,525.7,"Peak8546","47_30"
910.50797,473.9,"Peak8547","3_35"
910.59103,38.2,"Peak8548","47_1"
910.67928,40.3,"Peak8549","19_1"
910.71044,533.1,"Peak8550","4_38"
910.76236,37.5,"Peak8551","45_1"
910.84545,552.5,"Peak8552","47_33"
910.94414,456.5,"Peak8553","47_27"
910.98569,533.3,"Peak8554","47_30"
911.17793,551.4,"Peak8555","47_32"
911.48459,527.3,"Peak8556","47_30"
911.71338,537.1,"Peak8557","20_37"
911.72379,38.3,"Peak8558","29_1"
911.7966,40.6,"Peak8559","26_1"
911.82781,550.2,"Peak8560","4_40"
911.94747,460.2,"Peak8561","47_27"
911.98909,539.9,"Peak8562","47_31"
912.16083,549.5,"Peak8564","47_32"
912.30658,39.7,"Peak8565","19_1"
912.46278,534.2,"Peak8566","47_31"
912.48881,461.3,"Peak8567","47_27"
912.57214,102.5,"Peak8568","47_4"
912.62943,367.5,"Peak8569","34_28"
912.67631,41.2,"Peak8570","19_1"
912.76488,37.9,"Peak8572","27_1"
912.96288,533.7,"Peak8573","47_30"
913.26523,37.7,"Peak8575","22_1"
913.44776,446.5,"Peak8577","47_26"
913.57295,102.7,"Peak8578","47_4"
913.63555,370.2,"Peak8579","36_23"
913.77122,39.7,"Peak8580","22_1"
913.96433,532.6,"Peak8581","47_30"
914.07919,396.7,"Peak8582","36_25"
914.52315,439.9,"Peak8584","47_26"
914.5754,105.5,"Peak8585","47_4"
914.76355,40.3,"Peak8586","47_1"
914.81059,38,"Peak8587","27_1"
914.85241,454.2,"Peak8588","3_33"
915.02495,455.4,"Peak8589","47_27"
915.08771,404.4,"Peak8590","17_30"
915.18708,452.4,"Peak8591","36_30"
915.5324,440.7,"Peak8593","47_26"
915.58474,403.3,"Peak8594","19_28"
915.66326,546.1,"Peak8595","4_40"
915.81508,40,"Peak8596","47_1"
915.85697,465,"Peak8597","3_34"
915.97742,526,"Peak8598","47_30"
916.02456,455.7,"Peak8599","47_27"
916.08742,403.2,"Peak8600","19_28"
916.31271,38.5,"Peak8602","45_1"
916.43849,513.2,"Peak8603","47_29"
916.47518,538.2,"Peak8604","3_40"
916.51187,342.2,"Peak8606","47_17"
916.66391,549.6,"Peak8610","4_40"
916.77928,37.5,"Peak8611","37_1"
916.97859,544.1,"Peak8613","47_32"
916.99958,455.7,"Peak8614","47_27"
917.44042,513.1,"Peak8615","47_29"
917.50342,455.7,"Peak8616","47_27"
917.67671,532,"Peak8617","4_38"
917.78176,37.5,"Peak8618","24_1"
917.9709,533.9,"Peak8619","47_30"
918.00242,455.8,"Peak8620","47_27"
918.28099,37.8,"Peak8621","19_1"
918.43873,515.9,"Peak8622","47_29"
918.47554,542.5,"Peak8623","47_32"
918.49657,41.9,"Peak8624","2_1"
918.50183,455.2,"Peak8625","19_33"
918.62281,41.1,"Peak8627","27_1"
918.71223,41.5,"Peak8629","45_1"
918.78063,38.6,"Peak8630","19_1"
918.97007,531.2,"Peak8631","47_30"
919.43867,514.6,"Peak8632","47_29"
919.48608,441.3,"Peak8633","47_26"
919.7864,38.3,"Peak8634","19_1"
919.8391,531.7,"Peak8635","3_39"
919.97615,537.6,"Peak8636","19_40"
92.00543,438.3,"Peak24","22_33"
92.03946,35.2,"Peak25","22_1"
92.50286,396.3,"Peak26","15_33"
92.52163,265,"Peak27","3_17"
920.17651,539.9,"Peak8638","47_31"
920.28727,39.5,"Peak8639","19_1"
920.49301,443.9,"Peak8640","3_32"
920.58271,41.9,"Peak8641","40_1"
920.70937,41.1,"Peak8642","27_1"
920.78854,37.5,"Peak8643","24_1"
920.84133,531.8,"Peak8644","47_30"
920.95221,535.3,"Peak8645","19_40"
921.17401,528.3,"Peak8647","47_30"
921.25325,38.7,"Peak8648","19_1"
921.42761,511.7,"Peak8651","47_29"
921.52273,51,"Peak8653","47_2"
921.75532,40.3,"Peak8654","20_1"
921.82405,524,"Peak8655","4_37"
921.95097,531.3,"Peak8656","19_40"
922.09907,428.9,"Peak8657","19_30"
922.15727,525.4,"Peak8658","3_39"
922.26309,42.6,"Peak8659","27_1"
922.49066,42.3,"Peak8661","37_1"
922.49331,457.4,"Peak8662","47_27"
922.57007,42.2,"Peak8663","13_1"
922.70773,41.4,"Peak8664","19_1"
922.79775,38.1,"Peak8665","29_1"
923.00433,520.2,"Peak8667","47_30"
923.49723,461.9,"Peak8670","50_31"
923.72526,40.5,"Peak8671","40_1"
923.79952,37.5,"Peak8672","50_1"
923.99317,465.8,"Peak8673","3_34"
924.29836,38,"Peak8674","3_1"
924.49482,454.2,"Peak8675","50_30"
924.57449,38.8,"Peak8676","19_1"
924.72854,526.1,"Peak8677","4_37"
924.80026,39.9,"Peak8678","33_1"
924.85074,547.8,"Peak8679","19_42"
924.9836,530.2,"Peak8680","47_30"
925.18028,547.2,"Peak8681","47_32"
925.48872,460.2,"Peak8682","47_27"
925.72813,535.3,"Peak8684","12_42"
925.76538,38.9,"Peak8685","49_1"
925.98893,455.8,"Peak8687","37_28"
926.07943,385.7,"Peak8688","7_37"
926.16995,548.3,"Peak8689","3_41"
926.44159,40.8,"Peak8691","26_1"
926.5002,545.2,"Peak8692","47_32"
926.57479,379.2,"Peak8693","15_32"
926.64407,402.1,"Peak8694","3_26"
926.77198,41,"Peak8695","50_1"
926.81463,38,"Peak8696","19_1"
926.99056,474.1,"Peak8698","19_34"
927.31058,36.6,"Peak8702","36_1"
927.50266,526.6,"Peak8703","47_30"
927.58272,366.3,"Peak8704","3_24"
927.77489,39.5,"Peak8706","19_1"
928.09531,410.9,"Peak8708","41_30"
928.27695,38.5,"Peak8709","3_1"
928.51745,40.4,"Peak8710","36_1"
928.59763,412.4,"Peak8711","41_30"
928.74199,38.7,"Peak8712","29_1"
929.00942,529.2,"Peak8714","7_50"
929.09502,410.1,"Peak8715","14_45"
929.19668,467.8,"Peak8716","47_28"
929.51784,528.5,"Peak8717","47_30"
929.5928,411.3,"Peak8718","2_32"
929.68383,552.5,"Peak8719","4_41"
929.74275,40.4,"Peak8720","27_1"
929.81773,39.3,"Peak8721","3_1"
929.86059,449,"Peak8722","14_46"
93.52478,245.5,"Peak28","19_16"
930.02132,530.7,"Peak8723","47_30"
930.09902,413.3,"Peak8724","36_26"
930.18745,47.3,"Peak8725","6_1"
930.47158,444.7,"Peak8726","47_26"
930.54666,275.8,"Peak8727","47_13"
930.60565,38.7,"Peak8728","37_1"
930.61101,577.3,"Peak8729","3_45"
930.68611,536.8,"Peak8730","4_39"
930.73975,40.8,"Peak8731","24_1"
930.78267,37.5,"Peak8732","50_1"
931.01877,527.8,"Peak8733","47_30"
931.28181,39.2,"Peak8735","36_1"
931.47513,445.9,"Peak8736","47_26"
931.52347,532.3,"Peak8738","47_30"
931.64165,538.3,"Peak8739","4_39"
931.69,544.4,"Peak8740","27_35"
931.78404,39.1,"Peak8741","19_1"
931.99633,529.9,"Peak8742","47_30"
932.29205,39.2,"Peak8743","33_1"
932.49644,528.3,"Peak8744","4_37"
932.60405,39.4,"Peak8745","45_1"
932.64171,546.1,"Peak8746","4_40"
932.74934,38.7,"Peak8747","3_1"
932.99696,528.7,"Peak8748","47_30"
933.49788,531,"Peak8749","47_30"
933.62722,400.9,"Peak8750","22_29"
933.76197,37.4,"Peak8751","27_1"
933.99921,530,"Peak8753","46_72"
934.47395,533.5,"Peak8754","16_72"
934.60349,38,"Peak8755","18_1"
934.63048,400.6,"Peak8756","37_24"
934.75465,39.2,"Peak8757","19_1"
934.79785,38.6,"Peak8758","22_1"
934.85185,536.9,"Peak8759","47_31"
934.97606,530.6,"Peak8760","47_30"
935.18675,538.8,"Peak8761","47_31"
935.42993,446.9,"Peak8762","47_26"
935.51642,528.2,"Peak8763","47_30"
935.60833,337.9,"Peak8764","33_23"
935.76514,39.8,"Peak8765","19_1"
935.85168,528.8,"Peak8767","47_30"
935.97609,519.8,"Peak8769","47_30"
936.46317,448.5,"Peak8772","47_26"
936.53356,453.3,"Peak8774","47_27"
936.60937,337.8,"Peak8775","50_21"
936.67977,38.9,"Peak8776","4_1"
936.83686,526.7,"Peak8778","47_30"
937.03733,453.2,"Peak8779","47_27"
937.1674,522.8,"Peak8780","47_30"
937.36798,514,"Peak8782","47_29"
937.53609,453.2,"Peak8784","47_27"
937.61202,337.7,"Peak8785","19_23"
937.80732,39.7,"Peak8788","6_1"
937.99182,519.6,"Peak8789","47_29"
938.04067,453.2,"Peak8790","47_27"
938.31212,40.6,"Peak8791","19_1"
938.37185,514.4,"Peak8792","47_29"
938.48591,531.3,"Peak8794","47_30"
938.55109,41.7,"Peak8795","27_1"
938.76842,37.7,"Peak8799","29_1"
938.9369,38.1,"Peak8800","19_1"
939.013,453.5,"Peak8801","47_27"
939.08368,404.6,"Peak8802","39_37"
939.26856,39.9,"Peak8804","33_1"
939.36646,513.2,"Peak8805","37_32"
939.51334,452.8,"Peak8807","19_33"
939.58407,403,"Peak8808","3_26"
939.77454,39.9,"Peak8809","36_1"
939.85619,547.4,"Peak8810","47_32"
939.9324,39.4,"Peak8811","37_1"
939.9814,528.2,"Peak8812","47_30"
94.04448,37,"Peak29","49_1"
94.50333,164.6,"Peak30","4_5"
940.01407,453,"Peak8813","36_30"
940.09575,415,"Peak8814","33_30"
940.19378,544.5,"Peak8815","47_32"
940.27548,39.6,"Peak8816","19_1"
940.48244,526.2,"Peak8817","4_37"
940.59688,416.3,"Peak8820","37_26"
940.7713,39.4,"Peak8822","19_1"
940.81491,36.8,"Peak8823","26_1"
940.98394,529.8,"Peak8825","47_30"
941.10393,418.3,"Peak8826","3_28"
941.31669,36.6,"Peak8828","33_1"
941.48586,526.7,"Peak8829","47_30"
941.60594,421.8,"Peak8830","17_31"
941.81887,39,"Peak8832","36_1"
941.82433,537.1,"Peak8833","47_31"
941.98271,523.3,"Peak8834","3_39"
942.10835,416.8,"Peak8835","40_27"
942.41436,42.1,"Peak8837","18_1"
942.46355,530.6,"Peak8838","47_30"
942.48542,396,"Peak8839","2_30"
942.56195,440.7,"Peak8840","18_30"
942.61116,414.5,"Peak8841","30_40"
942.62756,417.6,"Peak8842","3_28"
942.78614,38.4,"Peak8843","47_1"
943.10343,426.1,"Peak8845","30_41"
943.46467,530.4,"Peak8847","47_30"
943.49204,405.4,"Peak8848","3_26"
943.69466,538.9,"Peak8850","4_39"
943.78777,38.7,"Peak8851","19_1"
943.96309,528.7,"Peak8852","47_30"
944.28645,38.5,"Peak8853","27_1"
944.40706,41.6,"Peak8854","4_1"
944.52222,505.2,"Peak8855","47_29"
944.62643,39.7,"Peak8856","47_1"
944.7142,40,"Peak8857","45_1"
944.78552,37.4,"Peak8858","47_1"
944.8733,446.9,"Peak8860","7_43"
945.01599,516.3,"Peak8861","47_29"
945.52113,510.3,"Peak8863","47_29"
945.68594,368.7,"Peak8864","19_25"
945.79583,39.2,"Peak8866","47_1"
946.2961,39.5,"Peak8868","11_1"
946.58764,41,"Peak8870","19_1"
946.71421,41.3,"Peak8872","3_1"
946.75823,40.2,"Peak8873","29_1"
946.79676,37.1,"Peak8874","17_1"
947.00044,453.4,"Peak8875","47_27"
947.49615,504.7,"Peak8876","4_35"
947.76069,41.7,"Peak8877","11_1"
947.89852,39.7,"Peak8878","33_1"
948.00328,453.1,"Peak8879","11_34"
948.2239,265.2,"Peak8880","37_14"
948.27355,42.5,"Peak8881","19_1"
948.49426,513.1,"Peak8882","19_38"
948.57705,41.5,"Peak8883","4_1"
948.80339,37.4,"Peak8885","6_1"
949.0022,484.6,"Peak8887","36_32"
949.19001,528.9,"Peak8889","47_30"
949.30052,37.3,"Peak8890","40_1"
949.4829,507.7,"Peak8891","47_29"
949.59899,360.4,"Peak8893","20_22"
949.6211,383.3,"Peak8894","50_24"
949.80357,39.1,"Peak8895","19_1"
949.85888,524.6,"Peak8896","3_39"
95.02347,32.7,"Peak32","4_1"
950.09674,362.8,"Peak8899","31_17"
950.1908,518.9,"Peak8900","3_38"
950.30702,37.6,"Peak8901","49_1"
950.48415,506.4,"Peak8903","47_29"
950.60042,361.1,"Peak8904","4_21"
950.62257,383.2,"Peak8905","50_24"
950.73333,39.5,"Peak8907","19_1"
950.7721,40,"Peak8908","50_1"
950.84965,39.2,"Peak8909","47_1"
951.17655,520.8,"Peak8912","47_30"
951.40382,445.6,"Peak8914","47_26"
951.53135,528.5,"Peak8915","47_30"
951.62563,382.8,"Peak8916","3_25"
951.76985,37.6,"Peak8917","17_1"
951.84197,522.6,"Peak8918","13_34"
952.03618,531,"Peak8919","47_30"
952.09168,405,"Peak8920","7_39"
952.16938,49.6,"Peak8921","30_1"
952.27486,38.9,"Peak8922","42_1"
952.40256,444.7,"Peak8923","47_26"
952.44144,42.3,"Peak8924","19_1"
952.53585,529.7,"Peak8926","47_30"
952.66361,411.8,"Peak8928","4_25"
952.81361,37.1,"Peak8930","47_1"
952.82473,509.1,"Peak8931","47_29"
953.03591,529,"Peak8932","47_30"
953.09706,415.9,"Peak8933","36_26"
953.39732,445.5,"Peak8935","47_26"
953.53637,530,"Peak8936","47_30"
953.59757,415.5,"Peak8937","19_29"
953.66433,409.9,"Peak8938","19_29"
953.78119,37.4,"Peak8939","40_1"
953.87023,447.5,"Peak8940","47_26"
954.00939,526.8,"Peak8941","47_30"
954.10961,417.3,"Peak8942","20_27"
954.20427,549.4,"Peak8943","3_41"
954.43819,41.7,"Peak8944","20_1"
954.51062,522.8,"Peak8946","47_30"
954.66106,39.4,"Peak8948","40_1"
954.74466,38.2,"Peak8949","18_1"
954.86729,449.4,"Peak8950","47_26"
955.01224,528.4,"Peak8951","47_30"
955.11261,418,"Peak8952","45_31"
955.20184,448.3,"Peak8953","19_32"
955.57564,361.2,"Peak8955","50_22"
955.74867,39.7,"Peak8956","29_1"
955.84915,450.1,"Peak8957","40_30"
956.01109,527.5,"Peak8958","47_30"
956.18981,449.2,"Peak8960","23_42"
956.52507,343.1,"Peak8962","3_22"
956.59773,104.8,"Peak8963","47_4"
956.78781,37.5,"Peak8965","47_1"
956.98913,528.1,"Peak8967","47_30"
957.29122,39.5,"Peak8970","19_1"
957.47031,442.5,"Peak8971","47_26"
957.58227,361.8,"Peak8972","50_22"
957.71664,39.6,"Peak8973","19_1"
957.79224,38.6,"Peak8974","45_1"
957.99108,518.1,"Peak8975","47_29"
958.29365,37,"Peak8976","19_1"
958.55712,438.6,"Peak8977","47_26"
958.60197,97.6,"Peak8978","3_4"
958.75899,38.7,"Peak8980","27_1"
959.05071,450.9,"Peak8981","47_26"
959.5503,441.4,"Peak8984","47_26"
959.60646,367.8,"Peak8985","3_24"
959.76373,39.5,"Peak8987","19_1"
96.51404,401.5,"Peak34","3_26"
96.9212,41.9,"Peak35","33_1"
960.05028,451.1,"Peak8989","47_26"
960.26387,37,"Peak8990","4_1"
960.46629,510.8,"Peak8991","47_29"
960.47754,37.4,"Peak8992","26_1"
960.5619,439.2,"Peak8993","47_26"
960.6969,40,"Peak8994","3_1"
960.75878,38.1,"Peak8995","26_1"
960.80379,39.1,"Peak8996","24_1"
961.00638,536.1,"Peak8997","3_40"
961.46807,511.9,"Peak8998","47_29"
961.5582,439.1,"Peak8999","47_26"
961.69341,39.1,"Peak9001","24_1"
961.76666,38.7,"Peak9002","18_1"
961.99774,529.3,"Peak9003","47_30"
962.25146,41.7,"Peak9004","19_1"
962.26837,39.5,"Peak9005","19_1"
962.47143,516.6,"Peak9006","47_29"
962.55605,43.6,"Peak9007","33_1"
962.69712,39.6,"Peak9008","3_1"
962.77048,37.6,"Peak9010","24_1"
962.99627,530.2,"Peak9011","47_30"
963.46505,512.4,"Peak9012","47_29"
963.5159,439.7,"Peak9013","47_26"
